bill_id,category_ids,category_labels,bill_type,reason
s3431-111,,,,"The bill regulates the conduct and ethics of federal government employees within the Minerals Management Service, not private employer wage, hour, or benefit obligations."
s1339-112,,,,"The bill focuses on federal agency transparency and the reporting of public participation in rulemaking, which is a matter of government operations and administrative law, not private employer wage, hour, or benefit obligations."
hr4124-114,,,,"The bill addresses retirement pay eligibility for National Guard members, which is a government-administered military benefit under Title 10, not a private employer wage, hour, or benefit obligation."
s3097-115,,,,"The bill directs the Treasury to report on tax compliance regarding non-employer business income and does not impose obligations on private employers regarding wages, hours, or benefits."
s1066-115,,,,"The bill addresses consumer credit reporting and student loan rehabilitation under the Fair Credit Reporting Act, which does not involve private employer wage, hour, or benefit obligations."
hr4918-111,,,,"The bill addresses congressional redistricting procedures and public participation in state government operations, which is unrelated to private employer wage, hour, or benefit obligations."
sjres28-116,,,,"The bill concerns congressional disapproval of a foreign military sale to the United Arab Emirates, which is an international affairs matter and does not involve private employer wage, hour, or benefit obligations."
s195-112,,,,"The bill addresses federal matching funds for state-administered child support programs under the Social Security Act, which is a public assistance and welfare matter, not a regulation of private employer wage, hour, or benefit obligations."
hr1195-114,,,,"The bill establishes advisory boards for the Consumer Financial Protection Bureau and sets funding caps, focusing on consumer financial products and small business regulation rather than private employer wage, hour, or benefit obligations."
s1427-114,,,,"The bill amends Medicare (Title XVIII of the Social Security Act) to align quality and efficiency measures between public and private sectors, which constitutes setting government reimbursement or performance standards rather than regulating private employer wage, hour, or benefit obligations."
s840-115,,,,"The bill establishes a federal student aid program (Early College Federal Pell Grants) administered by the Department of Education, which does not regulate private employer wage, hour, or benefit obligations."
