bill_id,category_ids,category_labels,bill_type,reason
hr4201-109,1,Wage Hour & Benefits,enforcement,"The bill increases compensation for disabled federal employees requiring attendant services, which relates to benefits provided to employees and could be considered an adjustment to wage/benefit obligations, although it pertains to federal employees and not non-governmental employers."
s148-108,,,,Bill relates to the order of presidential succession and does not address any corporate misconduct targeted by government enforcement actions.
hr13-110,,,,Bill directs a feasibility study for a water supply project; it does not regulate or incentivize any conduct related to corporate misconduct as defined by the Violation Tracker categories.
hr2432-112,17,Water Violation,,"The bill concerns a feasibility study related to the Chicago Area Water System and potential impacts on commerce, but does not directly regulate or enforce any corporate conduct related to water pollution or environmental violations, nor does it introduce any tax credits."
s3602-112,1,Wage Hour & Benefits,enforcement,"The bill establishes a food stamp block grant program with work requirements and mandatory drug testing for recipients, which indirectly affects employer conduct related to employment and potential benefits eligibility."
hr5620-114,1;22,Wage Hour & Benefits;Government Contracting,enforcement,"The bill focuses on removing or demoting VA employees based on performance or misconduct, and establishes expedited appeals processes, directly relating to government employee performance and potential fraud/misconduct within the VA, which, while not a private employer, involves accountability measures for individuals handling federal programs and funds."
s1308-109,,,,"The bill establishes an office to administer trade adjustment assistance to firms adversely affected by import competition, which does not relate to corporate misconduct as defined by the Violation Tracker categories."
s1357-108,,,,"This bill is a military construction appropriations act, funding government operations and does not directly regulate or incentivize private employer conduct related to any of the Violation Tracker categories."
s514-115,,,,Bill appropriates funds for a VA pilot program to provide a specific therapy to veterans; no private employer conduct is involved.
hr3731-110,,,,Bill adjusts a tariff schedule; it does not relate to corporate misconduct targeted by government enforcement actions.
hr5513-109,,,,Bill adjusts Medicare payment rules for oxygen equipment ownership; this sets government reimbursement rates and does not relate to private employer wage or benefit conduct.
s1275-110,,,,Bill expands access to prostate cancer screening and treatment programs through grants and Medicaid funding; it does not regulate private employer conduct or introduce tax incentives related to employer behavior.
hr3216-112,,,,Bill establishes a new service and director within the Department of Veterans Affairs to improve ophthalmologic care for veterans; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
