bill_id,category_ids,category_labels,bill_type,reason
hr3759-108,,,,"The bill proposes a broad structural reform of the federal tax code by replacing income taxes with a transaction fee, which is a general fiscal policy measure and does not regulate private employer wage, hour, or benefit obligations."
hr1541-107,,,,"The bill provides benefits administered by the Department of Veterans Affairs to children of veterans, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
s2889-108,,,,"The bill authorizes the minting of commemorative coins and directs surcharges to a foundation for bald eagle conservation, which is unrelated to private employer wage, hour, or benefit obligations."
s1626-107,,,,"The bill focuses on expanding access to dental services for children through Medicaid and SCHIP grants and public health initiatives, which are government-administered healthcare programs rather than regulations of private employer wage, hour, or benefit obligations."
hr6029-111,,,,"The bill focuses on juvenile justice, delinquency prevention, and correctional facility standards, which are unrelated to private employer wage, hour, or benefit obligations."
s3706-111,,,,"The bill primarily addresses unemployment insurance benefits (a government-administered public assistance program) and provides general hiring tax credits, which are explicitly excluded as they incentivize hiring decisions rather than regulating private employer wage, hour, or benefit compliance."
s604-116,,,,"The bill addresses state income tax withholding and reporting obligations for mobile workers, which falls under general taxation and intergovernmental relations rather than private employer wage, hour, or benefit misconduct such as underpayment, overtime violations, or benefit plan mismanagement."
hr3010-111,,,,"The bill establishes a federal grants program for public school districts to hire teachers and reduce class sizes, which involves government-funded public sector employment rather than regulating private employer wage, hour, or benefit obligations."
hr917-114,,,,"The bill addresses media coverage and recording of federal court proceedings, which is unrelated to private employer wage, hour, or benefit obligations."
hr3486-113,,,,"The bill focuses on federal highway funding, excise taxes on motor fuels, and the allocation of funds within the Highway Trust Fund, which are matters of public infrastructure finance and tax policy rather than private employer wage, hour, or benefit obligations."
hr137-108,1.0,Wage Hour & Benefits,enforcement,"The bill amends the Worker Adjustment and Retraining Notification (WARN) Act to require employer notification of Federal and State elected officials prior to worker dislocation, directly tightening private employer obligations regarding advance notice for mass layoffs."
