bill_id,category_ids,category_labels,bill_type,reason
s2598-114,,,,"The bill relates to the minting of commemorative coins and does not address private employer wage, hour, or benefit obligations."
hr2077-110,,,,"The bill is a commemorative measure to rename a post office building and does not relate to private employer wage, hour, or benefit obligations."
hr24-108,,,,"The bill focuses on firearms ballistics testing and criminal investigation records, which is unrelated to private employer wage, hour, or benefit obligations."
s2680-106,,,,"The bill focuses on international diplomacy and stabilization in the Balkans and does not address private employer wage, hour, or benefit obligations."
sjres21-114,,,,"The bill proposes a constitutional amendment regarding the desecration of the U.S. flag and has no relation to private employer wage, hour, or benefit obligations."
hr5990-110,,,,"The bill focuses on consumer protection and the labeling and sale of video games to minors, which is unrelated to private employer wage, hour, or benefit obligations."
hr4414-115,,,,"The bill concerns the repayment of federal student grants and does not relate to private employer wage, hour, or benefit obligations."
s273-113,1.0,Wage Hour & Benefits,enforcement,"The bill modifies the definition of a fiduciary under ERISA, which directly affects the legal standards and enforcement of private employer retirement benefit obligations."
hr375-109,,,,"The bill concerns the size and structure of the U.S. Navy fleet and does not relate to private employer wage, hour, or benefit obligations."
s1145-107,,,,"The bill offers a tax credit for hiring veterans from a specific group, which incentivizes hiring decisions rather than regulating private employer wage or benefit compliance."
hr5603-110,,,,"The bill focuses on the organizational structure, command, and coordination of the National Guard and military forces, which involves government entities and does not regulate private employer wage, hour, or benefit obligations."
hr4290-114,,,,"The bill addresses the sovereign debt and financial stability of the government of Puerto Rico, which involves public-sector finance rather than private employer wage, hour, or benefit obligations."
s545-108,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA to establish rules, solvency requirements, and enforcement mechanisms for association health plans, directly regulating private employer benefit obligations."
hr6726-112,,,,"The bill addresses pay adjustments for Members of Congress and federal employees, and since the government is not a non-governmental employer, it does not qualify."
s1811-107,,,,"The bill addresses financial disclosure and ethics requirements for executive branch government employees, not the wage, hour, or benefit obligations of non-governmental employers."
